t,err_pos_m,err_yaw_rad,gt_x,gt_y,est_x,est_y
0.6399999999999864,0.001472567915751052,2.7972938885373336e-08,-0.0014451808616309236,0.0004950417137528085,-5.871760368558252e-05,-1.1194504539317352e-06
0.6599999999999682,0.0015411704461000578,1.7285683230654908e-05,-0.0015133013786430283,0.0005181324095415718,-6.226273152124349e-05,-1.1875192992455242e-06
0.6999999999999318,0.0016111497578823993,2.7899993645247315e-08,-0.0015812952369653743,0.0005410823926159658,-6.415716304827286e-05,-1.223431615731939e-06
0.7400000000000091,0.0016894533457109315,5.513989933397801e-08,-0.0016601736358046182,0.0005709317856190665,-7.05982422794623e-05,-1.3467092007246901e-06
0.7699999999999818,0.0017596951105392836,2.047868927678234e-05,-0.0017283031491004408,0.000593970847112324,-7.237969433840847e-05,-1.3814805263917999e-06
0.7999999999999545,0.0018280408426330395,5.508093794959202e-08,-0.001796345312349068,0.0006169561148130498,-7.608234233782642e-05,-1.4520322408314207e-06
0.8300000000000409,0.0019370640450316063,5.9545181102498707e-05,-0.0019036841913839808,0.0006452408528230258,-7.776994420865737e-05,-1.4849596480554213e-06
0.8700000000000045,0.0019996749864181883,5.615780074117935e-05,-0.0019716005543202186,0.0006680822524662844,-8.74211420245945e-05,-1.669935725660384e-06
0.8999999999999773,0.002074552792204705,1.0784996160029259e-10,-0.0020399093011045366,0.0006912498797637667,-8.447847855523912e-05,-1.6134443258517965e-06
0.9399999999999409,0.0021652292108205974,2.8030871408735173e-08,-0.002126079440722073,0.0007251322452557218,-8.64711516461022e-05,-1.6521536710706258e-06
0.9700000000000273,0.002239200055292318,1.0824166886348045e-05,-0.0021942861280104253,0.0007482043134099392,-8.43588432996404e-05,-1.6114912074968989e-06
1.0,0.0023027217233337347,2.806673168528895e-08,-0.0022623290781265126,0.000771109807560677,-9.318946415311806e-05,-1.781303919094712e-06
1.0399999999999636,0.0023805596013410308,5.5025775564515607e-08,-0.002341315905098895,0.0008009384102414252,-0.00010022503130512423,-1.9163156805426604e-06
1.0599999999999454,0.002440234302493852,2.8113510464056194e-08,-0.0023985884422979,0.0008170995651060053,-9.990051885869825e-05,-1.91037482294786e-06
1.1000000000000227,0.0025191615041197132,5.509556819452422e-08,-0.0024776305434457413,0.0008469451852222143,-0.00010583261084631458,-2.0243376440555713e-06
1.1399999999999864,0.0026273122626331515,8.724972133666853e-12,-0.0025849928267538402,0.0008751129764625887,-0.00010844063589745858,-2.0751284197029545e-06
1.169999999999959,0.0026909069767149566,8.026960147457934e-05,-0.0026531347858256282,0.0008980904330533335,-0.00011731642712639087,-2.2459535362193004e-06
1.1999999999999318,0.002767050419414534,2.4111476704113954e-12,-0.002721402432236175,0.0009211262677109033,-0.00011293408088072777,-2.161814936728929e-06
1.240000000000009,0.0028581851768970925,2.8102288000125822e-08,-0.0028078105075302062,0.0009551712894948494,-0.00011473252351465787,-2.196705293473821e-06
1.2699999999999818,0.0029323336255153896,1.419223158332511e-05,-0.0028760656008781638,0.0009781865430800174,-0.00011246011418814858,-2.152788613388572e-06
1.2999999999999545,0.002996810345407893,2.8082712079380293e-08,-0.0029443084047189316,0.001001191385150868,-0.0001205058590488237,-2.3082059854684408e-06
1.3400000000000318,0.003075409781501393,5.5285321619302774e-08,-0.003023478406734448,0.0010310452145061433,-0.00012691660383153916,-2.4319483369909154e-06
1.3700000000000045,0.0031462834012683833,3.4729949438386254e-05,-0.003091754012112702,0.0010540519568729145,-0.00012815988188503053,-2.456004468142737e-06
1.3999999999999773,0.0032130215032168115,5.564091330734211e-08,-0.003160040633122918,0.001077055860753795,-0.00013383438070851072,-2.565785000664666e-06
1.4399999999999409,0.0032814356592051524,3.83067562049165e-05,-0.0032283359437066395,0.001100058220537381,-0.00013772523962960322,-2.640950291906434e-06
1.4700000000000273,0.0033842305250870904,8.552733194981328e-05,-0.003335794236656753,0.0011281681248695996,-0.00014613607190835877,-2.8035984662003147e-06
1.5,0.0034584395244611895,3.7800034977109043e-10,-0.0034041108218785254,0.0011511648746820313,-0.00014385586579119213,-2.759544707436426e-06
1.5399999999999636,0.0035491780021607747,2.798743839807494e-08,-0.0034906760408341952,0.001185196562290436,-0.00014623066069331436,-2.8057905171117784e-06
1.5699999999999363,0.003623167369346423,3.810545249367109e-05,-0.0035590155101212773,0.001208188317264547,-0.0001442051002495978,-2.766533639766896e-06
1.6000000000000227,0.0036869136751956004,2.7938750341016675e-08,-0.003627364808719946,0.0012311781322553728,-0.00015313308507396161,-2.939519654759066e-06
1.6399999999999864,0.0037650021946753643,5.5725510664239586e-08,-0.0037066785551340686,0.0012610189978166098,-0.00016022929123271726,-3.077179095523983e-06
1.669999999999959,0.0038350212790930795,7.048717238289717e-05,-0.00377505268258993,0.0012840057254570603,-0.00016247831582697072,-3.1207856924551633e-06
1.6999999999999318,0.003903490104021291,5.5518876919402604e-08,-0.0038434367187845098,0.0013069905564928597,-0.00016639370696499341,-3.196331482062577e-06
1.740000000000009,0.0040113549589004364,2.1276986422735789e-10,-0.0039509974529998715,0.0013350692083871074,-0.00016948285150941754,-3.256583417570552e-06
1.7699999999999818,0.004075823722759174,9.383361048760641e-05,-0.0040194028845297325,0.0013580487063129532,-0.000177690429076765,-3.415369094098505e-06
1.7999999999999545,0.004150338484198145,8.347015786891454e-11,-0.004087818636893559,0.0013810267216816108,-0.00017517727292948266,-3.367402263406771e-06
1.8400000000000318,0.004241660859442181,2.802452977318515e-08,-0.004174517124538646,0.0014150289446881459,-0.00017705080645930563,-3.4032469745301056e-06
1.8700000000000045,0.004315472123209611,0.0001255526816683339,-0.004242955783772651,0.001438001755992513,-0.00017530919458173756,-3.36942161677998e-06
1.8999999999999773,0.004381020349185847,2.8018728455425638e-08,-0.004311403741640518,0.0014609722618352805,-0.00018240392597851775,-3.5071071705291968e-06
1.9399999999999409,0.004459831013645951,5.5435477604171e-08,-0.004390865100909913,0.0014907993277644138,-0.00018886964045779377,-3.6326113408934044e-06
1.9700000000000273,0.004530047190155519,1.8077450235631787e-05,-0.004459336541588144,0.001513765582229265,-0.00019099928584409895,-3.674570219359468e-06
1.990000000000009,0.0045935322122411994,8.558534113412702e-05,-0.004516803803670477,0.0015298698303802816,-0.0001867886206353829,-3.59249376827177e-06
2.0299999999999727,0.004669050923710431,5.19298630489648e-06,-0.0045963079786597305,0.0015596911400650448,-0.00019681133217632288,-3.7876048440371815e-06
2.0699999999999363,0.004770547771735165,9.763979837030742e-05,-0.004703990872793717,0.0015877340733787548,-0.00020681781415432288,-3.982146006893337e-06
2.1000000000000227,0.0048451987300009314,9.064555356319559e-11,-0.004772501957972963,0.0016106899912862183,-0.00020424791892799512,-3.9324933683135925e-06
2.1399999999999864,0.004936205136878293,2.8570570763386538e-08,-0.004859327907101196,0.0016446527874047767,-0.0002065719390308242,-3.977873152397704e-06
2.169999999999959,0.005010403680617323,1.6635918721207704e-05,-0.004927861468877914,0.001667602436455251,-0.00020450468408440598,-3.937490165930176e-06
2.199999999999932,0.005075073970873439,2.852593139479609e-08,-0.004996404638574425,0.0016905497825638882,-0.00021262458348954798,-4.095960477774222e-06
2.240000000000009,0.00515464660917953,5.5109537724917785e-08,-0.0050760095618427314,0.0017203576640025808,-0.00021841215764245743,-4.2086943126890864e-06
2.269999999999982,0.005212330417729229,1.2088572856821382e-05,-0.005133519849510826,0.0017364375850750235,-0.00022043528695260501,-4.248620057153035e-06
2.2999999999999545,0.005294180505678216,5.5070692894787505e-08,-0.005213153680958094,0.0017662416846757623,-0.0002238172760049535,-4.314573936917854e-06
2.340000000000032,0.00540240588241562,3.263440108425275e-10,-0.005320936458621972,0.0017942543640563358,-0.00022673048515741616,-4.371449801824662e-06
2.3700000000000045,0.005466533442524946,3.427800837299544e-05,-0.005389534170071819,0.0018171896117546993,-0.00023547939675771032,-4.542331183581063e-06
2.3999999999999773,0.005542510909639327,3.0744720658226754e-10,-0.005458141561385688,0.0018401225857109793,-0.00023158271515400338,-4.466748083478914e-06
2.439999999999941,0.005633665719903824,2.8587119595135935e-08,-0.005545097191673953,0.0018740462435835603,-0.00023386260278906865,-4.510805178143233e-06
2.4700000000000273,0.005707832386062674,9.356271608316688e-05,-0.0056137272091829615,0.0018969731847056082,-0.00023191952494559738,-4.472738077784419e-06
2.5,0.005772459251944698,2.8703042456723615e-08,-0.00568236692263735,0.0019198979629044821,-0.00024017438011977827,-4.634745450478587e-06
2.5399999999999636,0.005851902455049985,5.510651836931891e-08,-0.005762116675618323,0.00194968756645153,-0.0002462374539413948,-4.753211697747931e-06
2.5699999999999363,0.005922608117882848,1.4556434669955183e-05,-0.005830780620829756,0.0019726084874722716,-0.00024802258955082947,-4.788711423905581e-06
2.6000000000000227,0.0059906508445666425,5.5119861733926585e-08,-0.0058994542795129945,0.0019955272652643075,-0.00025266118607981047,-4.879018834578868e-06
2.6399999999999864,0.006098283958955222,3.611023841054717e-10,-0.006007348955303193,0.002023507325468632,-0.0002563120199953003,-4.950564844835285e-06
2.669999999999959,0.006162726457135588,0.00010222852517709907,-0.006076043579209767,0.0020464207586137206,-0.0002648139635247167,-5.117137517851255e-06
2.699999999999932,0.006238028735975793,5.122308757710137e-10,-0.00614474794373443,0.0020693320607847454,-0.00026172896762592044,-5.057063176074363e-06
2.740000000000009,0.00632959674528366,2.9038063981134954e-08,-0.0062318343317029345,0.0021032190343768242,-0.00026368506680494823,-5.0952946080936675e-06
2.769999999999982,0.006403773008241845,1.7935899376042563e-05,-0.006300561602168742,0.0021261245852897126,-0.00026182278015827364,-5.058696511843716e-06
2.7999999999999545,0.006398658169454309,2.8907303821490427e-08,-0.00636929864860214,0.002149028021461774,-0.0003360246828651201,1.7729913762086805e-05
2.840000000000032,0.006432677004520919,5.501016997130904e-08,-0.006449194238062006,0.0021788008155705363,-0.0003861288763155298,2.9714529801095414e-05
2.8700000000000045,0.00640560928756962,2.83253175112734e-05,-0.00651795571841518,0.002201700492824088,-0.0004772464596077664,7.058294666279025e-05
2.8999999999999773,0.006391599862529234,5.513572886792218e-08,-0.006586727007390714,0.002224598070357686,-0.0005610085670220085,9.310420921610113e-05
2.939999999999941,0.0064561175056622585,8.651880462062778e-10,-0.0066947347570858184,0.0022525463140175006,-0.0006047067911936212,0.00010941481511930852
2.9700000000000273,0.0063897731683892406,8.416363397168586e-05,-0.0067635272493875576,0.0022754386429553186,-0.000739745576036844,0.0001439472647716891
3.0,0.006408547134815838,7.840215525412031e-10,-0.00683232958471347,0.00229832888642445,-0.0007884937279316654,0.00016724359591286766
3.0399999999999636,0.006454100679146438,2.9471207894232743e-08,-0.006919548178990986,0.0023321799220523687,-0.0008331385292714044,0.00018484828665953537
3.0599999999999454,0.006404399919136024,1.542033250560154e-05,-0.006988373667966563,0.002355064529243389,-0.0009489343570424077,0.0002239823783412992
3.1000000000000227,0.006399970599941713,2.940493433120639e-08,-0.007057209035312262,0.0023779470603773056,-0.0010225333552125238,0.00024667675463684046
3.1399999999999864,0.00643363448587176,5.499647418027998e-08,-0.007137251637917785,0.00240770356399711,-0.0010731806158624526,0.00025858855142398603
3.169999999999959,0.0064074440348398185,4.342444199398332e-05,-0.007206111615015942,0.002430582333286413,-0.001163445840541102,0.0002994958973118514
3.199999999999932,0.006394177096108821,5.5017693345593706e-08,-0.007274981439208794,0.0024534590160882885,-0.0012464575922925957,0.0003221681012750762
3.240000000000009,0.006407375027115792,8.914217836109017e-10,-0.007383103417901715,0.002481375818100595,-0.001340519182080461,0.00035026566348362416
3.269999999999982,0.006388686098869682,3.4741433977535784e-05,-0.007451994570753406,0.0025042472862955023,-0.001429393965699172,0.00037267696798764166
3.2999999999999545,0.006407914578001712,7.841897201044112e-10,-0.007520895658573501,0.0025271166963056757,-0.0014777997949222972,0.0003958350111010713
3.340000000000032,0.006453244241496394,2.94151579344204e-08,-0.007608247639661059,0.002560931965684521,-0.0015228256350536692,0.0004133751524088938
3.3700000000000045,0.006404501397515226,2.2536565429172317e-05,-0.0076771720720625325,0.0025837957783347854,-0.0016377552274787024,0.00045234502165951565
3.3999999999999773,0.006399486518122509,2.939560696593735e-08,-0.0077461064557642345,0.002606657542881141,-0.0017120307335122833,0.00047514214913861727
3.439999999999941,0.006433942723568626,5.506633513410742e-08,-0.00782629682246494,0.0026363979927550574,-0.0017619563534929366,0.000487120521940715
3.4700000000000273,0.006408432046875283,5.1162912798524696e-05,-0.00789525617240816,0.002659256023729295,-0.0018516044073379953,0.0005279947441151776
3.5,0.006392415449982726,5.490825501566766e-08,-0.00796422555945231,0.0026821119375415314,-0.0019377016989205074,0.0005504493367487321
3.5399999999999636,0.006454827599729391,8.753983614384619e-10,-0.00807246344603385,0.0027099975800712883,-0.0019838500448850008,0.0005667322690146
3.5699999999999363,0.006388348019895473,0.00013245685204647806,-0.00814145458984683,0.002732848219305417,-0.0021192561351301223,0.000601154949787001
3.6000000000000227,0.006407331668109419,1.061025788062775e-09,-0.00821045580224311,0.0027556967401678456,-0.0021679660515397867,0.0006244490497754088
3.6399999999999864,0.006453935766490059,2.9499832056301134e-08,-0.008297943260487273,0.00278947578929456,-0.002211759932887615,0.0006419983433530239
3.669999999999959,0.006404563373123636,7.05914021765161e-05,-0.008366968193772806,0.0028123185581701016,-0.002327426594114234,0.0006810350795238703
3.689999999999941,0.0063945549836590225,0.00019632248048044937,-0.008436003235760658,0.0028351592273652138,-0.0024071882678378467,0.0007035580635476712
3.730000000000018,0.006399821478670141,1.7925764106526548e-05,-0.008516343214140853,0.002864883073064206,-0.0024819023933158315,0.0007333955786584102
3.769999999999982,0.0064076951885183595,5.033215224001242e-05,-0.008585403398376101,0.002887720015251727,-0.002542556594480895,0.0007563917595353963
3.7999999999999545,0.006392391571321654,5.4744559933872505e-08,-0.008654473722534028,0.00291055487320957,-0.0026279617640302044,0.0007789302310376601
3.830000000000041,0.006457760743299544,2.346915418900697e-05,-0.008762829345285716,0.0029384092751758573,-0.0026711094391489486,0.0007951355169084429
3.8700000000000045,0.0063897118915008716,3.159808146799281e-05,-0.008831921669480103,0.002961238958655965,-0.002808299283395663,0.0008294811379244342
3.8899999999999864,0.006371728624681596,4.480655995849764e-05,-0.008861745632451346,0.0029790469891946003,-0.0028552615810832076,0.0008527650212404438
3.939999999999941,0.006454835977564789,2.9859612463156715e-08,-0.008988648657395792,0.003017809550206696,-0.002901516381107618,0.0008703160931187528
3.9700000000000273,0.006405476160063046,1.9154689269218483e-05,-0.00905777511694783,0.0030406315326882982,-0.003017301311933701,0.0009092467602752658
4.0,0.006397971175865024,2.988726085367821e-08,-0.009126911782542102,0.003063451462546496,-0.0030944696459594087,0.0009318612026744696
4.039999999999964,0.006432352272502689,5.473657434251766e-08,-0.009207402523835562,0.003093159273894308,-0.0031448233774450775,0.0009436733234117879
4.069999999999936,0.0064088364422208504,3.3436038277205586e-05,-0.009276564545215749,0.0031159755871885686,-0.0032325457944498803,0.000984539009776844
4.100000000000023,0.006395911260827647,5.4708231972400156e-08,-0.009345736803368254,0.0031387898636698885,-0.003315544333562342,0.0010070160404236307
4.139999999999986,0.006458904719506169,1.161905471142033e-09,-0.009454210899162874,0.0031666089393302954,-0.003361357216788797,0.0010231108215705126
4.159999999999968,0.006353709698156378,5.4762876910280374e-08,-0.009484115203767018,0.0031844107608729466,-0.0034969675871483565,0.0010575138792014637
4.189999999999941,0.0063730759143203804,1.4380808346276669e-05,-0.009553332443241302,0.0032072189621481506,-0.0035454984104077987,0.0010807131795042204
4.230000000000018,0.006396546916878474,0.00013432449805450206,-0.009680448363352134,0.003245932651419814,-0.003649588547052311,0.0011141394306857831
4.269999999999982,0.0064062512068300635,4.6318522350929925e-09,-0.009749714941446719,0.003268726292473545,-0.0037084938768365927,0.001137130042354275
4.2999999999999545,0.00640108528004625,2.955907190890783e-08,-0.009819055917493102,0.003291531462741748,-0.003783389534089054,0.001159719071683128
4.340000000000032,0.00643423162069835,5.476187146108425e-08,-0.009899800164200556,0.003321253669155144,-0.003835300381844209,0.0011715609146913026
4.3700000000000045,0.006408609731760449,3.800197186359586e-05,-0.009969250485469594,0.0033440647762463804,-0.003925580242509412,0.0012123216659321126
4.399999999999977,0.006393479393302644,5.442012165207677e-08,-0.01003865435053175,0.003366882696932194,-0.0040111711874411945,0.0012347416436138648
4.439999999999941,0.006456874584141991,1.4373492777941532e-09,-0.010147552838444263,0.003394610058254699,-0.004056934491704284,0.001250875571501925
4.470000000000027,0.006388780896755586,2.8977860240905762e-05,-0.010217260960966534,0.0034173550967682154,-0.004194757687099833,0.0012852257238140398
4.490000000000009,0.006412126797137911,3.9813479568724663e-05,-0.010286807573565149,0.0034402050243063087,-0.00423937733473375,0.0013085489617479767
4.539999999999964,0.006457122938594354,3.0252250742685005e-08,-0.010375405844404106,0.0034740589080346496,-0.004285979826262229,0.001326193126916531
4.569999999999936,0.006405766305318518,2.853850147421441e-05,-0.01044533836014061,0.003497200595425909,-0.004404814175148522,0.00136508673146842
4.600000000000023,0.006400716371234202,2.8962301310692107e-08,-0.010514755443483459,0.0035197737802374895,-0.004479425800362476,0.0013881157016867379
4.639999999999986,0.00643418139346861,5.302563469908317e-08,-0.010596251995399264,0.003548122908112905,-0.004531456352842554,0.0013994153854186662
4.669999999999959,0.006408944553161558,1.8706661888853032e-05,-0.010667530521458524,0.0035707101461386337,-0.004623476666191102,0.001439048052811873
4.699999999999932,0.006393776449161872,5.2883218689542266e-08,-0.010740124054893663,0.003593541069642381,-0.004712361441411302,0.0014612992547064453
4.740000000000009,0.006410601835774251,3.0742157708374407e-09,-0.01085199397908454,0.0036211596489601483,-0.004806247368316739,0.001489314482157023
4.769999999999982,0.006390634271909097,0.000146048735664199,-0.010922462116449871,0.0036442814803323564,-0.004898102394220053,0.0015118424227098012
4.789999999999964,0.006413359885876695,3.0761381529163107e-05,-0.01099326964751679,0.0036669536238784772,-0.0049444832972346565,0.001535435687192776
4.840000000000032,0.0064570791193473845,2.9747549219055758e-08,-0.01108159369762074,0.0037013676880306434,-0.004992210477354091,0.001553512304107654
4.8700000000000045,0.006405763623422657,6.514322427753766e-06,-0.011151856090806156,0.0037240130888362977,-0.0051112068112349985,0.0015922617242580008
4.899999999999977,0.006399866086072067,2.9374348415461826e-08,-0.011221301893135305,0.003747224453131359,-0.005187167422875905,0.0016147359737995939
4.92999999999995,0.00644103734031624,2.2263270941902394e-05,-0.011302709649371856,0.00377701972347122,-0.00523107650992138,0.0016270818082571902
4.970000000000027,0.006407003281897064,5.859611622041974e-05,-0.011371947533877602,0.0038001265650198235,-0.005330108193711651,0.001668022336361473
5.0,0.006396781824682811,5.5669846728972905e-08,-0.01144166984493733,0.0038228767702688238,-0.005410636888276805,0.0016908685178769714
5.029999999999973,0.006423231667177993,2.7927406973236868e-05,-0.011511461592355055,0.003844839278049239,-0.005454512226988141,0.0017067865575534323
5.069999999999936,0.006391834087036702,7.234037838021665e-05,-0.011622588155153046,0.0038722508223760777,-0.005596887986471593,0.0017400030709746079
5.100000000000023,0.006410178457919982,1.0112259640759902e-09,-0.011692446459814931,0.0038958831914985836,-0.005647455953332495,0.001763167167523844
5.139999999999986,0.006458169774103586,3.0098877331491414e-08,-0.011782225766405752,0.0039295931620446645,-0.00569175144741615,0.0017815523335515681
5.169999999999959,0.006407330082499639,2.6512567524894504e-05,-0.011851740497781371,0.0039527185269010445,-0.0058095880270254046,0.001820519590065551
5.199999999999932,0.006402058421233173,3.014422164313024e-08,-0.011922220059973121,0.00397539870925101,-0.005885548991654811,0.0018435088336215813
5.240000000000009,0.006396489613929691,5.4857139653724525e-08,-0.012003506878324188,0.004005325746185395,-0.005972786101889406,0.0018733111360599716
5.269999999999982,0.006410945877966681,8.196928907036605e-05,-0.012074294552144593,0.004028134864413779,-0.006028146711924025,0.0018963930075244129
5.2999999999999545,0.006395015081170266,5.513748115026918e-08,-0.012144489525288016,0.004051148837727947,-0.006115434492475039,0.0019188464905670953
5.340000000000032,0.006457096091765675,1.069460464631078e-09,-0.012254090532823447,0.004078807460456968,-0.0061632806625441456,0.0019349499413098136
5.3700000000000045,0.006390106406491341,1.0461849996756811e-05,-0.012324888950128177,0.0041011904478023276,-0.006300862005786573,0.0019693932576062127
5.399999999999977,0.006408653367830385,9.62777944174542e-10,-0.012394203704761964,0.0041245329918568885,-0.006350717357623296,0.001992137446712354
5.439999999999941,0.00645598247472299,2.997739999288651e-08,-0.012483671214144287,0.004158113428046839,-0.006395413088358061,0.0020103651402513687
5.470000000000027,0.006407191665073916,9.809636178410158e-05,-0.012553216685470936,0.004181231972218313,-0.006511218565984863,0.0020490115902879135
5.5,0.0064026420455794535,2.9737168109889023e-08,-0.012623569319531569,0.004203875755004027,-0.006586268196730374,0.002072017336523736
5.539999999999964,0.006435583855333669,5.50786539502135e-08,-0.012704706876983884,0.004233785412827817,-0.006639058996537083,0.0020832842271823427
5.559999999999945,0.006409080479150569,2.682157830868892e-05,-0.01277511259172659,0.0042565726108438895,-0.006731046516836082,0.002124536525176823
5.600000000000023,0.006396418620449774,5.545990713895499e-08,-0.01284494783599488,0.0042796854810212,-0.0068144873108816565,0.0021471477854369614
5.639999999999986,0.006460139138002947,8.930596921696843e-10,-0.012954215158693216,0.00430722585790555,-0.006860161159302398,0.0021634200050200257
5.669999999999959,0.006391219452033191,0.00017286643066585436,-0.013024832581114865,0.004329520741922721,-0.00699959399829322,0.002197811074982859
5.699999999999932,0.006409749229819318,6.835356551604388e-10,-0.01309407161876841,0.004352898930237714,-0.00704938268036914,0.0022206182669190114
5.740000000000009,0.006402224294490053,2.953097126209836e-08,-0.01318334802427934,0.004386526044010353,-0.007146458011309407,0.0022547580246746325
5.769999999999982,0.0064066431338081365,2.5781550915936893e-05,-0.013253391402742842,0.004408945238819406,-0.0072117591101879975,0.0022773365773786085
5.7999999999999545,0.006400713990571243,3.0748006928787985e-08,-0.013324162556636487,0.004431207049345076,-0.007288841459262955,0.0022995319238411013
5.840000000000032,0.006436148633406543,5.542756312260089e-08,-0.01340720004781737,0.004461353091258058,-0.007341044541276054,0.002310593550593554
5.8700000000000045,0.0064090333059885615,9.979166629594735e-05,-0.013477205697544292,0.004484097117812169,-0.00743318754149371,0.002352066994525543
5.899999999999977,0.006395026806997839,5.5405783593032165e-08,-0.013548145102622478,0.004506963991371293,-0.007519138214364463,0.0023744903564678335
5.939999999999941,0.006460591922723407,1.9729218016240058e-09,-0.013659077973101397,0.00453423884429105,-0.007564540307671347,0.0023904434630539857
5.970000000000027,0.006391776102732757,6.0367585541072626e-05,-0.013729139114578182,0.004557373885653693,-0.007703665482935756,0.0024246598256242218
6.0,0.006413032027707459,2.132040124308565e-09,-0.01380098323267287,0.004579895033491432,-0.007752620194529559,0.0024481623234118024
6.039999999999964,0.006459657820223063,3.021347435780419e-08,-0.013890515679660709,0.0046140262496616735,-0.007798443843991679,0.0024660411697746765
6.059999999999945,0.006388537294792725,1.4850479353178958e-09,-0.01394290338573878,0.004625484691112902,-0.007916639672145518,0.0025047408543455558
6.100000000000023,0.00640164324068417,2.979780792250475e-08,-0.014031617749290959,0.004659679337220446,-0.007995527310178673,0.0025273922102474924
6.139999999999986,0.0064354810818930686,5.5675773862756683e-08,-0.014114358368653157,0.004689451926178201,-0.0080486739040707,0.002539361525398131
6.169999999999959,0.006408495628412024,4.9538725024771135e-05,-0.01418453546871401,0.004712378724946564,-0.008141169502142885,0.002580116073802042
6.199999999999932,0.006395979890201124,5.496379659047924e-08,-0.01425583582030665,0.004735004805403342,-0.008225752416622524,0.0026027166212053334
6.240000000000009,0.006412742016704848,2.4837565407165307e-09,-0.014366984366852797,0.004762240334636569,-0.008318976431182278,0.0026303725660171873
6.259999999999991,0.00635698969023872,5.448996586929211e-08,-0.014398156804659834,0.0047804897812224745,-0.008407911208870246,0.00265251524567821
6.2999999999999545,0.006412937948266121,2.363325313226028e-09,-0.014509749283788231,0.004807704543218438,-0.00846155316963959,0.0026757812582222417
6.340000000000032,0.0064596855285839715,3.030456387567715e-08,-0.014599245614356882,0.0048417088332568525,-0.00850714231506227,0.002693729662286871
6.3700000000000045,0.006409457625512639,2.3318344272944828e-05,-0.014671296063650807,0.004864368866840607,-0.008626898695564017,0.0027321382250226037
6.399999999999977,0.006402906681947299,3.074582255110925e-08,-0.014742350454366004,0.004887238145243611,-0.008704998126480516,0.0027547300334885712
6.439999999999941,0.006438227436174367,5.574074926975592e-08,-0.014825296114622688,0.004917267191174357,-0.008756995769216853,0.002766336360613833
6.470000000000027,0.006409727282363742,2.2145604597140905e-05,-0.014895399446515967,0.004939609889663021,-0.00885052090705748,0.0028079327852514927
6.490000000000009,0.006388846552177098,1.5625820596647935e-05,-0.014954741389527015,0.004955162197426866,-0.00892968865776556,0.0028300504717147725
6.539999999999964,0.006454523564742443,2.0238675110806348e-09,-0.01507901018163782,0.004989826960694721,-0.00899108849352715,0.002845512625703876
6.569999999999936,0.006393781947435347,5.684152171769874e-05,-0.015150839873442123,0.005012640734010976,-0.00912325729699726,0.002879873546648881
