t,err_pos_m,err_yaw_rad,gt_x,gt_y,est_x,est_y
24.23999999999998,9.183480023204128e-07,4.3037168478041426e-07,0.00021241277865780006,8.977110645957964e-07,0.00021221947140627354,-6.137866204497844e-11
24.25999999999999,9.420661232679392e-07,4.310782250317884e-07,0.00021267810164715684,8.988359736505913e-07,0.0002123961939395985,-6.147602221808525e-11
24.299999999999983,9.435933689455384e-07,4.3174194005221166e-07,0.0002130318753765792,9.003359031645175e-07,0.00021274964735810203,-6.16709683996397e-11
24.339999999999975,9.221813819720879e-07,4.3203106551445116e-07,0.0002132972129800237,9.014608886026565e-07,0.00021310311191407934,-6.186621566743873e-11
24.359999999999985,9.458843813142287e-07,4.3273724391400763e-07,0.00021356255684956693,9.025859064593078e-07,0.0002132798483692276,-6.19639521980983e-11
24.399999999999977,9.244815789787293e-07,4.3302626461319283e-07,0.00021382790698432075,9.037109562903822e-07,0.00021363332963524704,-6.215965103237781e-11
24.439999999999998,9.260151148037234e-07,4.3368955188550823e-07,0.0002141817169114546,9.052110745422226e-07,0.00021398682204381723,-6.235565086907333e-11
24.45999999999998,9.497031172359963e-07,4.3439536762148433e-07,0.0002144470816700661,9.063362003125519e-07,0.0002141635724272245,-6.245376365331062e-11
24.5,9.512307449147644e-07,4.350583672281836e-07,0.00021480091109804533,9.078364189285537e-07,0.00021451708155356575,-6.265021493195305e-11
24.539999999999992,9.29849199486934e-07,4.353471437003805e-07,0.00021506629048406722,9.089616210822271e-07,0.00021487060182758945,-6.28469671302077e-11
24.559999999999974,9.306160589170981e-07,4.356785543402377e-07,0.0002152432135584803,9.097117739109706e-07,0.0002150473661456431,-6.294545606394326e-11
24.599999999999994,9.550501480266919e-07,4.367152389483297e-07,0.00021568553343875863,9.115872185994078e-07,0.0002154009031451106,-6.314265957966648e-11
24.619999999999976,9.861445473989156e-07,4.374204214478142e-07,0.00021595093372983598,9.127125286667592e-07,0.00021557767582705182,-6.324137415340088e-11
24.659999999999997,9.573420176442064e-07,4.377089335493798e-07,0.0002162163402950057,9.138378715967121e-07,0.00021593122955654808,-6.34390289113843e-11
24.69999999999999,9.588700258524712e-07,4.3837121867292564e-07,0.0002165702254757207,9.153383793147896e-07,0.00021628479444196018,-6.363698445616231e-11
24.73999999999998,9.37518426041935e-07,4.3865964667351843e-07,0.00021683564668251165,9.16463797295819e-07,0.00021663837048535383,-6.383524075417924e-11
24.75999999999999,9.382854263274302e-07,4.389907004356469e-07,0.00021701259764039804,9.172140944535556e-07,0.0002168151626918931,-6.393448167553195e-11
24.799999999999983,9.62690375686729e-07,4.400263054987974e-07,0.00021745498724090595,9.190898997424313e-07,0.00021716875547609697,-6.413318904168894e-11
24.839999999999975,9.413535676540336e-07,4.4031455930593954e-07,0.00021772042937318048,9.202154265253171e-07,0.00021752235942336268,-6.433219707827846e-11
24.859999999999985,9.42120637989473e-07,4.4064543523610316e-07,0.0002178973942816853,9.209657956255057e-07,0.00021769916558379138,-6.443181383788738e-11
24.899999999999977,9.665111976516807e-07,4.416805008383217e-07,0.000218339818767177,9.228417812146006e-07,0.00021805278627951108,-6.463127281816532e-11
24.939999999999998,9.302284773407545e-07,4.415952144723393e-07,0.00021851679344564445,9.235922009409592e-07,0.0002184064181434166,-6.483103238610004e-11
24.95999999999998,9.459562020114982e-07,4.42299278886836e-07,0.00021878226070093376,9.247178573978942e-07,0.0002185832382641056,-6.493102487992599e-11
25.0,9.703324892470787e-07,4.4333380684565194e-07,0.0002192247200856201,9.265940228431191e-07,0.00021893688688418017,-6.513123526645361e-11
25.039999999999992,9.490249051804968e-07,4.4362171341959955e-07,0.0002194902040963953,9.277197650092717e-07,0.00021929054667757153,-6.533174615764171e-11
25.059999999999974,9.726254890818467e-07,4.4432536294078384e-07,0.00021975569439103282,9.28845540482115e-07,0.00021946738076492105,-6.543211428200789e-11
25.099999999999994,9.741542493572445e-07,4.44986221474384e-07,0.00022010969122909785,9.303466246279868e-07,0.00021982105732212365,-6.563307586791123e-11
25.139999999999986,9.528611019609013e-07,4.452739545328667e-07,0.00022037519619289014,9.314724751519066e-07,0.0002201747450577398,-6.583433787540984e-11
25.159999999999997,9.536283831807106e-07,4.4560429600493215e-07,0.00022055220299499467,9.322230600794512e-07,0.00022035159311809528,-6.593508152676022e-11
25.19999999999999,9.7797647608329e-07,4.4663774497079436e-07,0.00022099473223047283,9.340995856810252e-07,0.000220705297625208,-6.613679410444205e-11
25.23999999999998,9.56697648961402e-07,4.4692530394785867e-07,0.0002212602581570522,9.352255436745338e-07,0.000221059013315895,-6.633880702127058e-11
25.25999999999999,9.802700347791298e-07,4.476282322210575e-07,0.0002215257903745993,9.363515345306439e-07,0.00022123587535567097,-6.643992609637976e-11
